Areaname,Area,Areatype,Stfips,Maparea,Stateabbrv,Periodyear,Periodtype,Period,Timeperiod,Adjusted,Laborforce,Emplab,Unemp,Unemprate,Clfprate,Emppopratio,Fullperiod,Sortperiod,Rank,Preliminary,prelim
Mora County,000033,04,35,3504000033,NM,2017,03,12,"December, 2017",0,2183,2016,167,7.70,,,20170312,03201712,536,No,0
Otero County,000035,04,35,3504000035,NM,2017,03,12,"December, 2017",0,24921,23674,1247,5.00,,,20170312,03201712,537,No,0
Quay County,000037,04,35,3504000037,NM,2017,03,12,"December, 2017",0,3240,3089,151,4.70,,,20170312,03201712,538,No,0
Rio Arriba County,000039,04,35,3504000039,NM,2017,03,12,"December, 2017",0,16716,15822,894,5.30,,,20170312,03201712,539,No,0
Roosevelt County,000041,04,35,3504000041,NM,2017,03,12,"December, 2017",0,8006,7676,330,4.10,,,20170312,03201712,540,No,0
Sandoval County,000043,04,35,3504000043,NM,2017,03,12,"December, 2017",0,65295,61938,3357,5.10,,,20170312,03201712,541,No,0
San Juan County,000045,04,35,3504000045,NM,2017,03,12,"December, 2017",0,53637,50428,3209,6.00,,,20170312,03201712,542,No,0
San Miguel County,000047,04,35,3504000047,NM,2017,03,12,"December, 2017",0,10746,10055,691,6.40,,,20170312,03201712,543,No,0
Santa Fe County,000049,04,35,3504000049,NM,2017,03,12,"December, 2017",0,74161,71018,3143,4.20,,,20170312,03201712,544,No,0
Sierra County,000051,04,35,3504000051,NM,2017,03,12,"December, 2017",0,4333,4021,312,7.20,,,20170312,03201712,545,No,0
Socorro County,000053,04,35,3504000053,NM,2017,03,12,"December, 2017",0,6636,6288,348,5.20,,,20170312,03201712,546,No,0
Taos County,000055,04,35,3504000055,NM,2017,03,12,"December, 2017",0,15647,14609,1038,6.60,,,20170312,03201712,547,No,0
Torrance County,000057,04,35,3504000057,NM,2017,03,12,"December, 2017",0,5673,5154,519,9.10,,,20170312,03201712,548,No,0
Union County,000059,04,35,3504000059,NM,2017,03,12,"December, 2017",0,1909,1853,56,2.90,,,20170312,03201712,549,No,0
Valencia County,000061,04,35,3504000061,NM,2017,03,12,"December, 2017",0,30452,28749,1703,5.60,,,20170312,03201712,550,No,0
Central Region,000005,15,35,3515000005,NM,2017,03,12,"December, 2017",0,433675,413154,20521,4.70,,,20170312,03201712,551,No,0
Southwestern Region,000010,15,35,3515000010,NM,2017,03,12,"December, 2017",0,133790,125215,8575,6.40,,,20170312,03201712,552,No,0
Northern Region,000015,15,35,3515000015,NM,2017,03,12,"December, 2017",0,221117,209017,12100,5.50,,,20170312,03201712,553,No,0
Eastern Region,000020,15,35,3515000020,NM,2017,03,12,"December, 2017",0,158040,151035,7005,4.40,,,20170312,03201712,554,No,0
Albuquerque MSA,010740,21,35,3521010740,NM,2017,03,12,"December, 2017",0,433675,413154,20521,4.70,,,20170312,03201712,555,No,0
Farmington MSA,022140,21,35,3521022140,NM,2017,03,12,"December, 2017",0,53637,50428,3209,6.00,,,20170312,03201712,556,No,0
Las Cruces MSA,029740,21,35,3521029740,NM,2017,03,12,"December, 2017",0,97131,91589,5542,5.70,,,20170312,03201712,557,No,0
Santa Fe MSA,042140,21,35,3521042140,NM,2017,03,12,"December, 2017",0,74161,71018,3143,4.20,,,20170312,03201712,558,No,0
