Areaname,Area,Areatype,Stfips,Maparea,Stateabbrv,Periodyear,Periodtype,Period,Timeperiod,Adjusted,Laborforce,Emplab,Unemp,Unemprate,Clfprate,Emppopratio,Fullperiod,Sortperiod,Rank,Preliminary,prelim
Torrance County,000057,04,35,3504000057,NM,2020,03,09,"September, 2020",0,5566,5010,556,10.00,,,20200309,03202009,419,No,0
Union County,000059,04,35,3504000059,NM,2020,03,09,"September, 2020",0,1667,1579,88,5.30,,,20200309,03202009,420,No,0
Valencia County,000061,04,35,3504000061,NM,2020,03,09,"September, 2020",0,31016,28436,2580,8.30,,,20200309,03202009,421,No,0
Central Region,000005,15,35,3515000005,NM,2020,03,09,"September, 2020",0,444299,407384,36915,8.30,,,20200309,03202009,422,No,0
Southwestern Region,000010,15,35,3515000010,NM,2020,03,09,"September, 2020",0,135779,124404,11375,8.40,,,20200309,03202009,423,No,0
Northern Region,000015,15,35,3515000015,NM,2020,03,09,"September, 2020",0,218568,198492,20076,9.20,,,20200309,03202009,424,No,0
Eastern Region,000020,15,35,3515000020,NM,2020,03,09,"September, 2020",0,162819,148461,14358,8.80,,,20200309,03202009,425,No,0
Albuquerque MSA,010740,21,35,3521010740,NM,2020,03,09,"September, 2020",0,444299,407384,36915,8.30,,,20200309,03202009,426,No,0
Farmington MSA,022140,21,35,3521022140,NM,2020,03,09,"September, 2020",0,51782,46356,5426,10.50,,,20200309,03202009,427,No,0
Las Cruces MSA,029740,21,35,3521029740,NM,2020,03,09,"September, 2020",0,99717,92048,7669,7.70,,,20200309,03202009,428,No,0
Santa Fe MSA,042140,21,35,3521042140,NM,2020,03,09,"September, 2020",0,73094,66947,6147,8.40,,,20200309,03202009,429,No,0
United States,000000,00,00,0000000000,US,2020,03,10,"October, 2020",0,161053000,150433000,10620000,6.60,61.7,57.7,20200310,03202010,430,No,0
New Mexico,000000,01,35,3501000000,NM,2020,03,10,"October, 2020",0,960387,883700,76687,8.00,58.0,53.3,20200310,03202010,431,No,0
Bernalillo County,000001,04,35,3504000001,NM,2020,03,10,"October, 2020",0,334977,309492,25485,7.60,,,20200310,03202010,432,No,0
Catron County,000003,04,35,3504000003,NM,2020,03,10,"October, 2020",0,1218,1140,78,6.40,,,20200310,03202010,433,No,0
Chaves County,000005,04,35,3504000005,NM,2020,03,10,"October, 2020",0,29526,27193,2333,7.90,,,20200310,03202010,434,No,0
Cibola County,000006,04,35,3504000006,NM,2020,03,10,"October, 2020",0,9636,8778,858,8.90,,,20200310,03202010,435,No,0
Colfax County,000007,04,35,3504000007,NM,2020,03,10,"October, 2020",0,5477,5128,349,6.40,,,20200310,03202010,436,No,0
Curry County,000009,04,35,3504000009,NM,2020,03,10,"October, 2020",0,23542,22328,1214,5.20,,,20200310,03202010,437,No,0
De Baca County,000011,04,35,3504000011,NM,2020,03,10,"October, 2020",0,742,705,37,5.00,,,20200310,03202010,438,No,0
Doña Ana County,000013,04,35,3504000013,NM,2020,03,10,"October, 2020",0,98307,91190,7117,7.20,,,20200310,03202010,439,No,0
Eddy County,000015,04,35,3504000015,NM,2020,03,10,"October, 2020",0,34087,31437,2650,7.80,,,20200310,03202010,440,No,0
Grant County,000017,04,35,3504000017,NM,2020,03,10,"October, 2020",0,12170,10953,1217,10.00,,,20200310,03202010,441,No,0
Guadalupe County,000019,04,35,3504000019,NM,2020,03,10,"October, 2020",0,1624,1508,116,7.10,,,20200310,03202010,442,No,0
Harding County,000021,04,35,3504000021,NM,2020,03,10,"October, 2020",0,278,265,13,4.70,,,20200310,03202010,443,No,0
Hidalgo County,000023,04,35,3504000023,NM,2020,03,10,"October, 2020",0,2059,1945,114,5.50,,,20200310,03202010,444,No,0
Lea County,000025,04,35,3504000025,NM,2020,03,10,"October, 2020",0,29699,25830,3869,13.00,,,20200310,03202010,445,No,0
Lincoln County,000027,04,35,3504000027,NM,2020,03,10,"October, 2020",0,9307,8573,734,7.90,,,20200310,03202010,446,No,0
Los Alamos County,000028,04,35,3504000028,NM,2020,03,10,"October, 2020",0,10573,10240,333,3.10,,,20200310,03202010,447,No,0
Luna County,000029,04,35,3504000029,NM,2020,03,10,"October, 2020",0,10610,9215,1395,13.10,,,20200310,03202010,448,No,0
McKinley County,000031,04,35,3504000031,NM,2020,03,10,"October, 2020",0,25045,22454,2591,10.30,,,20200310,03202010,449,No,0
Mora County,000033,04,35,3504000033,NM,2020,03,10,"October, 2020",0,2084,1938,146,7.00,,,20200310,03202010,450,No,0
Otero County,000035,04,35,3504000035,NM,2020,03,10,"October, 2020",0,26527,24470,2057,7.80,,,20200310,03202010,451,No,0
Quay County,000037,04,35,3504000037,NM,2020,03,10,"October, 2020",0,3241,2999,242,7.50,,,20200310,03202010,452,No,0
Rio Arriba County,000039,04,35,3504000039,NM,2020,03,10,"October, 2020",0,17428,16162,1266,7.30,,,20200310,03202010,453,No,0
Roosevelt County,000041,04,35,3504000041,NM,2020,03,10,"October, 2020",0,8223,7744,479,5.80,,,20200310,03202010,454,No,0
Sandoval County,000043,04,35,3504000043,NM,2020,03,10,"October, 2020",0,67267,61895,5372,8.00,,,20200310,03202010,455,No,0
San Juan County,000045,04,35,3504000045,NM,2020,03,10,"October, 2020",0,50998,46137,4861,9.50,,,20200310,03202010,456,No,0
San Miguel County,000047,04,35,3504000047,NM,2020,03,10,"October, 2020",0,10781,9961,820,7.60,,,20200310,03202010,457,No,0
Santa Fe County,000049,04,35,3504000049,NM,2020,03,10,"October, 2020",0,70914,65374,5540,7.80,,,20200310,03202010,458,No,0
Sierra County,000051,04,35,3504000051,NM,2020,03,10,"October, 2020",0,4390,4035,355,8.10,,,20200310,03202010,459,No,0
Socorro County,000053,04,35,3504000053,NM,2020,03,10,"October, 2020",0,6456,6051,405,6.30,,,20200310,03202010,460,No,0
Taos County,000055,04,35,3504000055,NM,2020,03,10,"October, 2020",0,15144,13531,1613,10.70,,,20200310,03202010,461,No,0
Torrance County,000057,04,35,3504000057,NM,2020,03,10,"October, 2020",0,5784,5278,506,8.70,,,20200310,03202010,462,No,0
Union County,000059,04,35,3504000059,NM,2020,03,10,"October, 2020",0,1714,1628,86,5.00,,,20200310,03202010,463,No,0
Valencia County,000061,04,35,3504000061,NM,2020,03,10,"October, 2020",0,30556,28122,2434,8.00,,,20200310,03202010,464,No,0
Central Region,000005,15,35,3515000005,NM,2020,03,10,"October, 2020",0,438584,404787,33797,7.70,,,20200310,03202010,465,No,0
Southwestern Region,000010,15,35,3515000010,NM,2020,03,10,"October, 2020",0,135210,124529,10681,7.90,,,20200310,03202010,466,No,0
Northern Region,000015,15,35,3515000015,NM,2020,03,10,"October, 2020",0,218080,199703,18377,8.40,,,20200310,03202010,467,No,0
Eastern Region,000020,15,35,3515000020,NM,2020,03,10,"October, 2020",0,168510,154680,13830,8.20,,,20200310,03202010,468,No,0
Albuquerque MSA,010740,21,35,3521010740,NM,2020,03,10,"October, 2020",0,438584,404787,33797,7.70,,,20200310,03202010,469,No,0
Farmington MSA,022140,21,35,3521022140,NM,2020,03,10,"October, 2020",0,50998,46137,4861,9.50,,,20200310,03202010,470,No,0
Las Cruces MSA,029740,21,35,3521029740,NM,2020,03,10,"October, 2020",0,98307,91190,7117,7.20,,,20200310,03202010,471,No,0
Santa Fe MSA,042140,21,35,3521042140,NM,2020,03,10,"October, 2020",0,70914,65374,5540,7.80,,,20200310,03202010,472,No,0
United States,000000,00,00,0000000000,US,2020,03,11,"November, 2020",0,160468000,150203000,10264000,6.40,61.5,57.5,20200311,03202011,473,No,0
New Mexico,000000,01,35,3501000000,NM,2020,03,11,"November, 2020",0,963799,886059,77740,8.10,58.1,53.5,20200311,03202011,474,No,0
Bernalillo County,000001,04,35,3504000001,NM,2020,03,11,"November, 2020",0,335012,309535,25477,7.60,,,20200311,03202011,475,No,0
Catron County,000003,04,35,3504000003,NM,2020,03,11,"November, 2020",0,1232,1158,74,6.00,,,20200311,03202011,476,No,0
Chaves County,000005,04,35,3504000005,NM,2020,03,11,"November, 2020",0,29768,27372,2396,8.00,,,20200311,03202011,477,No,0
Cibola County,000006,04,35,3504000006,NM,2020,03,11,"November, 2020",0,9738,8827,911,9.40,,,20200311,03202011,478,No,0
Colfax County,000007,04,35,3504000007,NM,2020,03,11,"November, 2020",0,5532,5164,368,6.70,,,20200311,03202011,479,No,0
Curry County,000009,04,35,3504000009,NM,2020,03,11,"November, 2020",0,23658,22410,1248,5.30,,,20200311,03202011,480,No,0
De Baca County,000011,04,35,3504000011,NM,2020,03,11,"November, 2020",0,749,710,39,5.20,,,20200311,03202011,481,No,0
Doña Ana County,000013,04,35,3504000013,NM,2020,03,11,"November, 2020",0,98690,91122,7568,7.70,,,20200311,03202011,482,No,0
Eddy County,000015,04,35,3504000015,NM,2020,03,11,"November, 2020",0,34368,31625,2743,8.00,,,20200311,03202011,483,No,0
Grant County,000017,04,35,3504000017,NM,2020,03,11,"November, 2020",0,12225,11036,1189,9.70,,,20200311,03202011,484,No,0
Guadalupe County,000019,04,35,3504000019,NM,2020,03,11,"November, 2020",0,1634,1520,114,7.00,,,20200311,03202011,485,No,0
Harding County,000021,04,35,3504000021,NM,2020,03,11,"November, 2020",0,285,273,12,4.20,,,20200311,03202011,486,No,0
Hidalgo County,000023,04,35,3504000023,NM,2020,03,11,"November, 2020",0,2048,1935,113,5.50,,,20200311,03202011,487,No,0
Lea County,000025,04,35,3504000025,NM,2020,03,11,"November, 2020",0,30023,26070,3953,13.20,,,20200311,03202011,488,No,0
Lincoln County,000027,04,35,3504000027,NM,2020,03,11,"November, 2020",0,9424,8677,747,7.90,,,20200311,03202011,489,No,0
Los Alamos County,000028,04,35,3504000028,NM,2020,03,11,"November, 2020",0,10634,10306,328,3.10,,,20200311,03202011,490,No,0
Luna County,000029,04,35,3504000029,NM,2020,03,11,"November, 2020",0,10608,8948,1660,15.60,,,20200311,03202011,491,No,0
McKinley County,000031,04,35,3504000031,NM,2020,03,11,"November, 2020",0,25339,22681,2658,10.50,,,20200311,03202011,492,No,0
Mora County,000033,04,35,3504000033,NM,2020,03,11,"November, 2020",0,2105,1951,154,7.30,,,20200311,03202011,493,No,0
Otero County,000035,04,35,3504000035,NM,2020,03,11,"November, 2020",0,26675,24637,2038,7.60,,,20200311,03202011,494,No,0
Quay County,000037,04,35,3504000037,NM,2020,03,11,"November, 2020",0,3258,3010,248,7.60,,,20200311,03202011,495,No,0
Rio Arriba County,000039,04,35,3504000039,NM,2020,03,11,"November, 2020",0,17581,16277,1304,7.40,,,20200311,03202011,496,No,0
Roosevelt County,000041,04,35,3504000041,NM,2020,03,11,"November, 2020",0,8303,7804,499,6.00,,,20200311,03202011,497,No,0
Sandoval County,000043,04,35,3504000043,NM,2020,03,11,"November, 2020",0,67205,61805,5400,8.00,,,20200311,03202011,498,No,0
San Juan County,000045,04,35,3504000045,NM,2020,03,11,"November, 2020",0,51030,46194,4836,9.50,,,20200311,03202011,499,No,0
San Miguel County,000047,04,35,3504000047,NM,2020,03,11,"November, 2020",0,10862,10027,835,7.70,,,20200311,03202011,500,No,0
Santa Fe County,000049,04,35,3504000049,NM,2020,03,11,"November, 2020",0,71799,66430,5369,7.50,,,20200311,03202011,501,No,0
Sierra County,000051,04,35,3504000051,NM,2020,03,11,"November, 2020",0,4408,4049,359,8.10,,,20200311,03202011,502,No,0
Socorro County,000053,04,35,3504000053,NM,2020,03,11,"November, 2020",0,6520,6092,428,6.60,,,20200311,03202011,503,No,0
Taos County,000055,04,35,3504000055,NM,2020,03,11,"November, 2020",0,15285,13678,1607,10.50,,,20200311,03202011,504,No,0
Torrance County,000057,04,35,3504000057,NM,2020,03,11,"November, 2020",0,5469,4962,507,9.30,,,20200311,03202011,505,No,0
Union County,000059,04,35,3504000059,NM,2020,03,11,"November, 2020",0,1683,1608,75,4.50,,,20200311,03202011,506,No,0
Valencia County,000061,04,35,3504000061,NM,2020,03,11,"November, 2020",0,30646,28164,2482,8.10,,,20200311,03202011,507,No,0
Central Region,000005,15,35,3515000005,NM,2020,03,11,"November, 2020",0,438332,404466,33866,7.70,,,20200311,03202011,508,No,0
Southwestern Region,000010,15,35,3515000010,NM,2020,03,11,"November, 2020",0,135731,124340,11391,8.40,,,20200311,03202011,509,No,0
Northern Region,000015,15,35,3515000015,NM,2020,03,11,"November, 2020",0,219905,201535,18370,8.40,,,20200311,03202011,510,No,0
Eastern Region,000020,15,35,3515000020,NM,2020,03,11,"November, 2020",0,169828,155716,14112,8.30,,,20200311,03202011,511,No,0
Albuquerque MSA,010740,21,35,3521010740,NM,2020,03,11,"November, 2020",0,438332,404466,33866,7.70,,,20200311,03202011,512,No,0
Farmington MSA,022140,21,35,3521022140,NM,2020,03,11,"November, 2020",0,51030,46194,4836,9.50,,,20200311,03202011,513,No,0
Las Cruces MSA,029740,21,35,3521029740,NM,2020,03,11,"November, 2020",0,98690,91122,7568,7.70,,,20200311,03202011,514,No,0
Santa Fe MSA,042140,21,35,3521042140,NM,2020,03,11,"November, 2020",0,71799,66430,5369,7.50,,,20200311,03202011,515,No,0
United States,000000,00,00,0000000000,US,2020,03,12,"December, 2020",0,160017000,149613000,10404000,6.50,61.3,57.3,20200312,03202012,516,No,0
New Mexico,000000,01,35,3501000000,NM,2020,03,12,"December, 2020",0,963668,883589,80079,8.30,58.1,53.3,20200312,03202012,517,No,0
Bernalillo County,000001,04,35,3504000001,NM,2020,03,12,"December, 2020",0,336673,309868,26805,8.00,,,20200312,03202012,518,No,0
Catron County,000003,04,35,3504000003,NM,2020,03,12,"December, 2020",0,1216,1142,74,6.10,,,20200312,03202012,519,No,0
Chaves County,000005,04,35,3504000005,NM,2020,03,12,"December, 2020",0,29642,27181,2461,8.30,,,20200312,03202012,520,No,0
Cibola County,000006,04,35,3504000006,NM,2020,03,12,"December, 2020",0,9842,8770,1072,10.90,,,20200312,03202012,521,No,0
Colfax County,000007,04,35,3504000007,NM,2020,03,12,"December, 2020",0,5497,5122,375,6.80,,,20200312,03202012,522,No,0
Curry County,000009,04,35,3504000009,NM,2020,03,12,"December, 2020",0,23545,22211,1334,5.70,,,20200312,03202012,523,No,0
De Baca County,000011,04,35,3504000011,NM,2020,03,12,"December, 2020",0,746,706,40,5.40,,,20200312,03202012,524,No,0
Doña Ana County,000013,04,35,3504000013,NM,2020,03,12,"December, 2020",0,99084,91359,7725,7.80,,,20200312,03202012,525,No,0
Eddy County,000015,04,35,3504000015,NM,2020,03,12,"December, 2020",0,34074,31401,2673,7.80,,,20200312,03202012,526,No,0
Grant County,000017,04,35,3504000017,NM,2020,03,12,"December, 2020",0,12030,10939,1091,9.10,,,20200312,03202012,527,No,0
Guadalupe County,000019,04,35,3504000019,NM,2020,03,12,"December, 2020",0,1628,1509,119,7.30,,,20200312,03202012,528,No,0
Harding County,000021,04,35,3504000021,NM,2020,03,12,"December, 2020",0,288,276,12,4.20,,,20200312,03202012,529,No,0
Hidalgo County,000023,04,35,3504000023,NM,2020,03,12,"December, 2020",0,2025,1910,115,5.70,,,20200312,03202012,530,No,0
Lea County,000025,04,35,3504000025,NM,2020,03,12,"December, 2020",0,29532,25860,3672,12.40,,,20200312,03202012,531,No,0
Lincoln County,000027,04,35,3504000027,NM,2020,03,12,"December, 2020",0,9470,8602,868,9.20,,,20200312,03202012,532,No,0
Los Alamos County,000028,04,35,3504000028,NM,2020,03,12,"December, 2020",0,10547,10215,332,3.10,,,20200312,03202012,533,No,0
Luna County,000029,04,35,3504000029,NM,2020,03,12,"December, 2020",0,10436,8814,1622,15.50,,,20200312,03202012,534,No,0
McKinley County,000031,04,35,3504000031,NM,2020,03,12,"December, 2020",0,25177,22482,2695,10.70,,,20200312,03202012,535,No,0
Mora County,000033,04,35,3504000033,NM,2020,03,12,"December, 2020",0,2089,1942,147,7.00,,,20200312,03202012,536,No,0
Otero County,000035,04,35,3504000035,NM,2020,03,12,"December, 2020",0,26535,24501,2034,7.70,,,20200312,03202012,537,No,0
Quay County,000037,04,35,3504000037,NM,2020,03,12,"December, 2020",0,3231,2984,247,7.60,,,20200312,03202012,538,No,0
Rio Arriba County,000039,04,35,3504000039,NM,2020,03,12,"December, 2020",0,17519,16094,1425,8.10,,,20200312,03202012,539,No,0
Roosevelt County,000041,04,35,3504000041,NM,2020,03,12,"December, 2020",0,8256,7751,505,6.10,,,20200312,03202012,540,No,0
Sandoval County,000043,04,35,3504000043,NM,2020,03,12,"December, 2020",0,67409,61867,5542,8.20,,,20200312,03202012,541,No,0
San Juan County,000045,04,35,3504000045,NM,2020,03,12,"December, 2020",0,50877,45926,4951,9.70,,,20200312,03202012,542,No,0
San Miguel County,000047,04,35,3504000047,NM,2020,03,12,"December, 2020",0,10831,9941,890,8.20,,,20200312,03202012,543,No,0
Santa Fe County,000049,04,35,3504000049,NM,2020,03,12,"December, 2020",0,71470,65834,5636,7.90,,,20200312,03202012,544,No,0
Sierra County,000051,04,35,3504000051,NM,2020,03,12,"December, 2020",0,4317,3956,361,8.40,,,20200312,03202012,545,No,0
Socorro County,000053,04,35,3504000053,NM,2020,03,12,"December, 2020",0,6499,6048,451,6.90,,,20200312,03202012,546,No,0
Taos County,000055,04,35,3504000055,NM,2020,03,12,"December, 2020",0,15329,13629,1700,11.10,,,20200312,03202012,547,No,0
Torrance County,000057,04,35,3504000057,NM,2020,03,12,"December, 2020",0,5458,4962,496,9.10,,,20200312,03202012,548,No,0
Union County,000059,04,35,3504000059,NM,2020,03,12,"December, 2020",0,1655,1585,70,4.20,,,20200312,03202012,549,No,0
Valencia County,000061,04,35,3504000061,NM,2020,03,12,"December, 2020",0,30743,28203,2540,8.30,,,20200312,03202012,550,No,0
Central Region,000005,15,35,3515000005,NM,2020,03,12,"December, 2020",0,440283,404900,35383,8.00,,,20200312,03202012,551,No,0
Southwestern Region,000010,15,35,3515000010,NM,2020,03,12,"December, 2020",0,135607,124168,11439,8.40,,,20200312,03202012,552,No,0
Northern Region,000015,15,35,3515000015,NM,2020,03,12,"December, 2020",0,219178,199955,19223,8.80,,,20200312,03202012,553,No,0
Eastern Region,000020,15,35,3515000020,NM,2020,03,12,"December, 2020",0,168602,154567,14035,8.30,,,20200312,03202012,554,No,0
Albuquerque MSA,010740,21,35,3521010740,NM,2020,03,12,"December, 2020",0,440283,404900,35383,8.00,,,20200312,03202012,555,No,0
Farmington MSA,022140,21,35,3521022140,NM,2020,03,12,"December, 2020",0,50877,45926,4951,9.70,,,20200312,03202012,556,No,0
Las Cruces MSA,029740,21,35,3521029740,NM,2020,03,12,"December, 2020",0,99084,91359,7725,7.80,,,20200312,03202012,557,No,0
Santa Fe MSA,042140,21,35,3521042140,NM,2020,03,12,"December, 2020",0,71470,65834,5636,7.90,,,20200312,03202012,558,No,0
